gene_id	gene_name	disease_label	mondo_disease_id	gene_id_mouse	mp_ancestor_id	mp_ancestor_label	mp_id	mp_label	mouse_phenotype
ENSG00000008056	SYN1	X-linked complex neurodevelopmental disorder	MONDO_0100148	ENSMUSG00000037217	MP_0003631	nervous system phenotype	MP_0002924;MP_0004793;MP_0004996;MP_0002916;MP_0002919;MP_0000947;MP_0002912;MP_0004770;MP_0001650;MP_0005445;MP_0009940;MP_0002945	CNS(中枢神経系)  シナプス形成の遅延;abnormal synaptic vesicle clustering;CNS(中枢神経系）シナプス形成の異常;increased synaptic depression;PPF(paired-pulse facilitation)の増強;convulsive seizures;abnormal excitatory postsynaptic potential;abnormal synaptic vesicle recycling;abnormal seizure response to electrical stimulation;abnormal neurotransmitter secretion;abnormal hippocampus pyramidal cell morphology;abnormal inhibitory postsynaptic currents	True
ENSG00000008196	TFAP2B	Char syndrome	MONDO_0008209	ENSMUSG00000025927	MP_0005378	growth/size/body region phenotype	MP_0001732;MP_0003675	postnatal growth retardation;kidney cyst	True
ENSG00000008196	TFAP2B	Char syndrome	MONDO_0008209	ENSMUSG00000025927	MP_0005385	cardiovascular system phenotype	MP_0000532;MP_0010564;MP_0010018;MP_0005595;MP_0006138;MP_0003139	kidney vascular congestion;abnormal fetal ductus arteriosus morphology;pulmonary vascular congestion;abnormal vascular smooth muscle physiology;congestive heart failure;patent ductus arteriosus	True
ENSG00000008441	NFIX	Malan overgrowth syndrome	MONDO_0013885	ENSMUSG00000001911	MP_0005378	growth/size/body region phenotype	MP_0001263;MP_0008489;MP_0000434;MP_0001265	weight loss;slow postnatal weight gain;megacephaly;decreased body size	True
ENSG00000008441	NFIX	Marshall-Smith syndrome	MONDO_0011244	ENSMUSG00000001911	MP_0005378	growth/size/body region phenotype	MP_0001263;MP_0008489;MP_0000434;MP_0001265	weight loss;slow postnatal weight gain;megacephaly;decreased body size	True
ENSG00000008710	PKD1	autosomal dominant polycystic kidney disease	MONDO_0004691	ENSMUSG00000032855	MP_0005367	renal/urinary system phenotype	MP_0003985;MP_0003602;MP_0003215;MP_0020382;MP_0009050;MP_0008528;MP_0011744;MP_0011440;MP_0001859;MP_0003068;MP_0003917;MP_0011307;MP_0002135;MP_0004754;MP_0003675;MP_0004967;MP_0000522;MP_0003606;MP_0002705	renal fibrosis;increased renal hamartoma incidence;renal interstitial fibrosis;increased kidney epithelial cell primary cilium length;dilated proximal convoluted tubule;polycystic kidney;abnormal kidney epithelial cell primary cilium physiology;increased kidney cell proliferation;kidney inflammation;enlarged kidney;increased kidney weight;kidney medulla cyst;abnormal kidney morphology;abnormal kidney collecting duct morphology;kidney cyst;abnormal kidney epithelium morphology;kidney cortex cyst;kidney failure;dilated renal tubule	True
ENSG00000008710	PKD1	autosomal recessive polycystic kidney disease	MONDO_0009889	ENSMUSG00000032855	MP_0005367	renal/urinary system phenotype	MP_0003985;MP_0003602;MP_0003215;MP_0020382;MP_0009050;MP_0008528;MP_0011744;MP_0011440;MP_0001859;MP_0003068;MP_0003917;MP_0011307;MP_0002135;MP_0004754;MP_0003675;MP_0004967;MP_0000522;MP_0003606;MP_0002705	renal fibrosis;increased renal hamartoma incidence;renal interstitial fibrosis;increased kidney epithelial cell primary cilium length;dilated proximal convoluted tubule;polycystic kidney;abnormal kidney epithelial cell primary cilium physiology;increased kidney cell proliferation;kidney inflammation;enlarged kidney;increased kidney weight;kidney medulla cyst;abnormal kidney morphology;abnormal kidney collecting duct morphology;kidney cyst;abnormal kidney epithelium morphology;kidney cortex cyst;kidney failure;dilated renal tubule	True
ENSG00000009307	CSDE1	complex neurodevelopmental disorder	MONDO_0100038	ENSMUSG00000068823	MP_0003631	nervous system phenotype	MP_0000929	open neural tube	True
ENSG00000010404	IDS	mucopolysaccharidosis type 2	MONDO_0010674	ENSMUSG00000035847	MP_0005378	growth/size/body region phenotype	MP_0005630;MP_0000458;MP_0005270;MP_0001265;MP_0002981;MP_0003743;MP_0000443;MP_0030068;MP_0030189;MP_0004952;MP_0030188;MP_0030074;MP_0001262;MP_0001259;MP_0003917	increased lung weight;abnormal mandible morphology;abnormal zygomatic bone morphology;decreased body size;increased liver weight;abnormal facial morphology;abnormal snout morphology;large face;broad snout;increased spleen weight;round snout;coarse facial features;decreased body weight;abnormal body weight;increased kidney weight	True
ENSG00000010671	BTK	Bruton-type agammaglobulinemia	MONDO_0010421	ENSMUSG00000031264	MP_0005387	immune system phenotype	MP_0002451;MP_0001800;MP_0009339;MP_0001790;MP_0008498;MP_0008190;MP_0008217;MP_0005017;MP_0008078;MP_0002491;MP_0001602;MP_0008212;MP_0001806;MP_0008074;MP_0014469;MP_0002460;MP_0002144;MP_0002459;MP_0002463;MP_0004800;MP_0002467;MP_0008484;MP_0008203;MP_0004978;MP_0008211;MP_0008522;MP_0000222;MP_0002403;MP_0002494;MP_0008482;MP_0001844;MP_0002401;MP_0008537;MP_0005093;MP_0002493;MP_0008214;MP_0009788;MP_0000694;MP_0002497;MP_0005153;MP_0008174;MP_0008186;MP_0008215;MP_0005087;MP_0008246	abnormal macrophage physiology;abnormal humoral immune response;decreased splenocyte number;abnormal immune system physiology;IgG3値低下;decreased transitional stage B cell number;B細胞活性化異常;B細胞数の減少;CD8陽性T細胞数の増加;IgD値低下;impaired myelopoiesis;absent mature B cells;IgM値低下;CD4陽性アルファ-ベータ型T細胞数の増加;B細胞カルシウムイオン恒常性異常;decreased immunoglobulin level;B細胞分化異常;B細胞生理異常;abnormal neutrophil physiology;decreased susceptibility to experimental autoimmune encephalomyelitis;impaired neutrophil phagocytosis;decreased spleen germinal center size;B-1aB細胞の欠如;B-1B細胞数減少;decreased mature B cell number;abnormal lymph node germinal center morphology;decreased neutrophil cell number;abnormal pre-B cell morphology;IgM値上昇;decreased spleen germinal center number;autoimmune response;abnormal lymphopoiesis;increased susceptibility to induced colitis;B細胞の細胞増殖減少;IgG値上昇;increased immature B cell number;increased susceptibility to bacterial infection induced morbidity/mortality;spleen hypoplasia;IgE値上昇;B細胞の細胞増殖異常;decreased follicular B cell number;B細胞前駆細胞数の増加;decreased immature B cell number;decreased acute inflammation;abnormal leukocyte morphology	True
ENSG00000010671	BTK	Bruton-type agammaglobulinemia	MONDO_0010421	ENSMUSG00000031264	MP_0005397	hematopoietic system phenotype	MP_0002451;MP_0009339;MP_0000172;MP_0008498;MP_0008190;MP_0008217;MP_0005017;MP_0008078;MP_0002491;MP_0001602;MP_0008212;MP_0001806;MP_0008074;MP_0014469;MP_0002460;MP_0002144;MP_0002459;MP_0002463;MP_0002467;MP_0008484;MP_0002875;MP_0008203;MP_0004978;MP_0008211;MP_0000222;MP_0002403;MP_0002494;MP_0008482;MP_0002401;MP_0005093;MP_0002493;MP_0008214;MP_0000694;MP_0002497;MP_0005153;MP_0008174;MP_0008186;MP_0008215;MP_0008246	abnormal macrophage physiology;decreased splenocyte number;abnormal bone marrow cell number;IgG3値低下;decreased transitional stage B cell number;B細胞活性化異常;B細胞数の減少;CD8陽性T細胞数の増加;IgD値低下;impaired myelopoiesis;absent mature B cells;IgM値低下;CD4陽性アルファ-ベータ型T細胞数の増加;B細胞カルシウムイオン恒常性異常;decreased immunoglobulin level;B細胞分化異常;B細胞生理異常;abnormal neutrophil physiology;impaired neutrophil phagocytosis;decreased spleen germinal center size;decreased erythrocyte cell number;B-1aB細胞の欠如;B-1B細胞数減少;decreased mature B cell number;decreased neutrophil cell number;abnormal pre-B cell morphology;IgM値上昇;decreased spleen germinal center number;abnormal lymphopoiesis;B細胞の細胞増殖減少;IgG値上昇;increased immature B cell number;spleen hypoplasia;IgE値上昇;B細胞の細胞増殖異常;decreased follicular B cell number;B細胞前駆細胞数の増加;decreased immature B cell number;abnormal leukocyte morphology	True
ENSG00000011021	CLCN6	neurodegeneration, childhood-onset, with hypotonia, respiratory insufficiency, and brain imaging abnormalities	MONDO_0030947	ENSMUSG00000029016	MP_0003631	nervous system phenotype	MP_0002882;MP_0005404	abnormal neuron morphology;abnormal axon morphology	True
ENSG00000012048	BRCA1	BRCA1-related cancer predisposition	MONDO_0700268	ENSMUSG00000017146	MP_0002006	neoplasm	MP_0012431;MP_0002024;MP_0002020;MP_0010343;MP_0008019;MP_0009508;MP_0010299;MP_0004500;MP_0010264	increased lymphoma incidence;T細胞由来リンパ腫;increased tumor incidence;increased lipoma incidence;increased liver tumor incidence;increased mammary gland ductal carcinoma incidence;increased mammary gland tumor incidence;increased incidence of tumors by ionizing radiation induction;increased hepatoma incidence	True
ENSG00000012048	BRCA1	Fanconi anemia, complementation group S	MONDO_0054748	ENSMUSG00000017146	MP_0005378	growth/size/body region phenotype	MP_0001260;MP_0001262;MP_0001732;MP_0001698;MP_0003984	increased body weight;decreased body weight;postnatal growth retardation;decreased embryo size;embryonic growth retardation	True
ENSG00000012048	BRCA1	Fanconi anemia, complementation group S	MONDO_0054748	ENSMUSG00000017146	MP_0005387	immune system phenotype	MP_0002024;MP_0001194	T細胞由来リンパ腫;dermatitis	True
ENSG00000012048	BRCA1	Fanconi anemia, complementation group S	MONDO_0054748	ENSMUSG00000017146	MP_0005397	hematopoietic system phenotype	MP_0002024	T細胞由来リンパ腫	True
ENSG00000013288	MAN2B2	MAN2B2 deficiency	MONDO_0800141	ENSMUSG00000029119	MP_0005387	immune system phenotype	MP_0005016;MP_0005011;MP_0000219;MP_0000702	decreased lymphocyte cell number;increased eosinophil cell number;increased neutrophil cell number;enlarged lymph nodes	True
ENSG00000013573	DDX11	Warsaw breakage syndrome	MONDO_0013252	ENSMUSG00000035842	MP_0005378	growth/size/body region phenotype	MP_0001698;MP_0003984	decreased embryo size;embryonic growth retardation	True
ENSG00000014824	SLC30A9	psychomotor regression-oculomotor apraxia-movement disorder-nephropathy syndrome	MONDO_0044726	ENSMUSG00000029221	MP_0003631	nervous system phenotype	MP_0002151;MP_0006108;MP_0003720;MP_0003232;MP_0003864	abnormal neural tube morphology;abnormal hindbrain development;abnormal neural tube closure;abnormal forebrain development;abnormal midbrain development	True
ENSG00000014919	COX15	Leigh syndrome	MONDO_0009723	ENSMUSG00000040018	MP_0005378	growth/size/body region phenotype	MP_0002833	increased heart weight	True
ENSG00000015285	WAS	Wiskott-Aldrich syndrome	MONDO_0010518	ENSMUSG00000031165	MP_0005387	immune system phenotype	MP_0000219;MP_0002455;MP_0005017;MP_0005016;MP_0005092;MP_0005461;MP_0002497;MP_0003725;MP_0000220;MP_0000693;MP_0002407;MP_0002494;MP_0008182;MP_0009338;MP_0000359;MP_0002223;MP_0002408;MP_0003009;MP_0002376;MP_0005014;MP_0001823;MP_0003850;MP_0002816;MP_0004771;MP_0008396;MP_0001541;MP_0000218;MP_0002619;MP_0002743;MP_0008045;MP_0008177;MP_0002459;MP_0004762;MP_0008211;MP_0005018;MP_0002495;MP_0005095;MP_0008173;MP_0002423;MP_0008097;MP_0004829	increased neutrophil cell number;abnormal dendritic cell antigen presentation;B細胞数の減少;decreased lymphocyte cell number;decreased double-positive T cell number;abnormal dendritic cell morphology;IgE値上昇;(血清中の)自己抗体レベルの上昇;increased monocyte cell number;spleen hyperplasia;abnormal double-negative T cell morphology;IgM値上昇;decreased marginal zone B cell number;increased splenocyte number;abnormal mast cell morphology;lymphoid hypoplasia;abnormal double-positive T cell morphology;abnormal cytokine secretion;abnormal dendritic cell physiology;B細胞数の増加;thymus hypoplasia;abnormal thymocyte activation;colitis;increased anti-single stranded DNA antibody level;abnormal osteoclast differentiation;abnormal osteoclast physiology;increased leukocyte cell number;abnormal lymphocyte morphology;glomerulonephritis;NK細胞数の減少;increased germinal center B cell number;B細胞生理異常;increased anti-double stranded DNA antibody level;decreased mature B cell number;T細胞数の減少;IgA値上昇;T細胞の細胞増殖減少;increased follicular B cell number;abnormal mast cell physiology;increased plasma cell number;increased anti-chromatin antibody level	True
ENSG00000015285	WAS	Wiskott-Aldrich syndrome	MONDO_0010518	ENSMUSG00000031165	MP_0005397	hematopoietic system phenotype	MP_0000219;MP_0005017;MP_0005016;MP_0005092;MP_0005461;MP_0002497;MP_0000220;MP_0003179;MP_0000693;MP_0002407;MP_0002494;MP_0008182;MP_0009338;MP_0000359;MP_0002408;MP_0002398;MP_0005014;MP_0002417;MP_0001823;MP_0003850;MP_0008396;MP_0001541;MP_0000218;MP_0002619;MP_0008045;MP_0008177;MP_0002459;MP_0008211;MP_0005018;MP_0002495;MP_0005095;MP_0008173;MP_0002423;MP_0008097	increased neutrophil cell number;B細胞数の減少;decreased lymphocyte cell number;decreased double-positive T cell number;abnormal dendritic cell morphology;IgE値上昇;increased monocyte cell number;thrombocytopenia;spleen hyperplasia;abnormal double-negative T cell morphology;IgM値上昇;decreased marginal zone B cell number;increased splenocyte number;abnormal mast cell morphology;abnormal double-positive T cell morphology;abnormal bone marrow cell morphology/development;B細胞数の増加;abnormal megakaryocyte morphology;thymus hypoplasia;abnormal thymocyte activation;abnormal osteoclast differentiation;abnormal osteoclast physiology;increased leukocyte cell number;abnormal lymphocyte morphology;NK細胞数の減少;increased germinal center B cell number;B細胞生理異常;decreased mature B cell number;T細胞数の減少;IgA値上昇;T細胞の細胞増殖減少;increased follicular B cell number;abnormal mast cell physiology;increased plasma cell number	True
ENSG00000015285	WAS	X-linked severe congenital neutropenia	MONDO_0010294	ENSMUSG00000031165	MP_0005387	immune system phenotype	MP_0000219;MP_0002455;MP_0005017;MP_0005016;MP_0005092;MP_0005461;MP_0002497;MP_0003725;MP_0000220;MP_0000693;MP_0002407;MP_0002494;MP_0008182;MP_0009338;MP_0000359;MP_0002223;MP_0002408;MP_0003009;MP_0002376;MP_0005014;MP_0001823;MP_0003850;MP_0002816;MP_0004771;MP_0008396;MP_0001541;MP_0000218;MP_0002619;MP_0002743;MP_0008045;MP_0008177;MP_0002459;MP_0004762;MP_0008211;MP_0005018;MP_0002495;MP_0005095;MP_0008173;MP_0002423;MP_0008097;MP_0004829	increased neutrophil cell number;abnormal dendritic cell antigen presentation;B細胞数の減少;decreased lymphocyte cell number;decreased double-positive T cell number;abnormal dendritic cell morphology;IgE値上昇;(血清中の)自己抗体レベルの上昇;increased monocyte cell number;spleen hyperplasia;abnormal double-negative T cell morphology;IgM値上昇;decreased marginal zone B cell number;increased splenocyte number;abnormal mast cell morphology;lymphoid hypoplasia;abnormal double-positive T cell morphology;abnormal cytokine secretion;abnormal dendritic cell physiology;B細胞数の増加;thymus hypoplasia;abnormal thymocyte activation;colitis;increased anti-single stranded DNA antibody level;abnormal osteoclast differentiation;abnormal osteoclast physiology;increased leukocyte cell number;abnormal lymphocyte morphology;glomerulonephritis;NK細胞数の減少;increased germinal center B cell number;B細胞生理異常;increased anti-double stranded DNA antibody level;decreased mature B cell number;T細胞数の減少;IgA値上昇;T細胞の細胞増殖減少;increased follicular B cell number;abnormal mast cell physiology;increased plasma cell number;increased anti-chromatin antibody level	True
